Labelz,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,azimuth,pitch,roll
0.0,-0.212912302852919,7.33537377161863,2.13524575018478,-0.47525316,-0.7254025,-0.122478485,235.26636,-71.51433,5.9357567
0.0,-0.146003078568261,7.3714020072854,2.05804274121001,-0.41874814,-0.7687739,-0.112399206,235.40123,-71.414635,5.902614
0.0,-0.0724706307955193,7.38343269812037,1.98647371395481,-0.3680463,-0.8017606,-0.1020145,235.56741,-71.31443,5.895534
0.0,0.0208064147902032,7.35544950749953,1.91651593220049,-0.31703907,-0.8072584,-0.09773844,235.73499,-71.232086,5.8918366
0.0,0.125210453318223,7.30331799020852,1.87955467035358,-0.25137106,-0.8014552,-0.09682214,235.92676,-71.17349,5.905397
0.0,0.279494288580387,7.17474806675733,1.92730919471895,-0.18112154,-0.80756384,-0.100792766,236.12088,-71.13252,5.920812
0.0,0.431954797051979,7.04769758301602,1.97449935598368,-0.118507855,-0.8228355,-0.10873401,236.33762,-71.106125,5.9606876
0.0,0.552429007929247,6.90310379400224,2.04684312953136,-0.07727446,-0.84971356,-0.1020145,236.55595,-71.093925,6.0049925
0.0,0.655633050991156,6.74584060758361,2.13530377452475,-0.03604105,-0.86132,-0.10293079,236.7734,-71.10162,6.044994
0.0,0.680815123243744,6.63027804911955,2.1846933457646,-0.005192355,-0.82772243,-0.11148291,236.99844,-71.08805,6.124451
0.0,0.667190150417053,6.53036139202966,2.21648494902688,0.013744468,-0.76144356,-0.108123146,237.2139,-71.083244,6.203792
0.0,0.704538538670285,6.46560488873813,2.2532654504749,0.035124753,-0.7104363,-0.11026118,237.4263,-71.05942,6.298791
0.0,0.793785066104138,6.42909504774423,2.29788877773066,0.054061573,-0.66553766,-0.106595986,237.61832,-71.041435,6.3889465
0.0,0.867076860049177,6.40234989320976,2.3468267930017,0.058948494,-0.6407976,-0.093462385,237.79701,-71.01076,6.477571
0.0,0.8355550947683,6.43837469930017,2.41887645220352,0.06627888,-0.6203337,-0.08155051,237.96161,-70.987564,6.561394
0.0,0.79788520754386,6.47485937836257,2.49372201998051,0.08246681,-0.6203337,-0.06261369,238.12958,-70.94082,6.679669
0.0,0.719821639912281,6.48601130994152,2.53832982392788,0.087964594,-0.6218608,-0.0571159,238.28949,-70.89615,6.7924314
0.0,0.639095514941521,6.49754360662768,2.58445909095192,0.095294975,-0.6246097,-0.049480084,238.44754,-70.84049,6.898623
0.0,0.569677428317495,6.52669554396778,2.63374408765499,0.118507855,-0.63163465,-0.02443461,238.60207,-70.79094,7.00859
0.0,0.508154949142909,6.57064013261834,2.68647754814915,0.12156218,-0.6389651,-0.019242255,238.75555,-70.74188,7.1125894
0.0,0.439171373293413,6.62475038973917,2.7517859635644,0.12767084,-0.6426302,-0.013133603,238.9036,-70.68993,7.196836
0.0,0.363824370299401,6.69067917102405,2.83184229869075,0.15454891,-0.6270532,-0.008246681,239.0452,-70.64611,7.2791786
0.0,0.291616934128035,6.75691296887417,2.90703665187638,0.17959438,-0.6203337,-0.006414085,239.18765,-70.595764,7.34545
0.0,0.224177611243561,6.82435224481236,2.97447588086829,0.20586158,-0.6047566,-0.021991149,239.32195,-70.55615,7.404858
0.0,0.160710245719194,6.88948702407647,3.05878652477396,0.22785273,-0.5873469,-0.025350908,239.44008,-70.51669,7.445499
0.0,0.102533598735038,6.9559745311203,3.22085005913201,0.24129178,-0.593761,-0.04337143,239.561,-70.486626,7.47819
0.0,0.0427059772482563,7.02434886362697,3.38751273725136,0.24923302,-0.5858198,-0.06780604,239.66353,-70.45556,7.4903126
0.0,-0.0297311997930405,7.17452472516378,3.65831241868757,0.24098633,-0.5558874,-0.09743301,239.762,-70.42729,7.494949
0.0,-0.121684968447897,7.37418781042059,3.98535988822976,0.2049453,-0.5021312,-0.14263703,239.85355,-70.399025,7.4862785
0.0,-0.385074208727244,7.99242075455116,4.62554199651601,0.14905111,-0.41630468,-0.20372356,239.91394,-70.34099,7.442246
0.0,-0.655605474420904,8.62741761581921,5.28308319237288,0.06383542,-0.30695978,-0.28527406,239.93106,-70.23697,7.3536234
0.0,-0.812974242166724,9.09709734938314,5.73621429381426,-0.047647487,-0.16432275,-0.37507126,239.92072,-70.11986,7.238174
0.0,-0.849379550931288,9.38429519208362,5.96678159144962,-0.1853976,-0.023823744,-0.47219884,239.88841,-69.98329,7.0922337
0.0,-0.862310680438356,9.64614647605102,6.12370108011337,-0.37843102,0.09590584,-0.5864306,239.74756,-69.72736,6.821772
0.0,-0.725566385863014,9.73275105252716,5.80463076117147,-0.59986967,0.15515977,-0.70280045,239.59839,-69.43656,6.5260196
0.0,-0.565188377730506,9.83289497430762,5.5238086658609,-0.782213,0.41905355,-0.7516697,239.3561,-69.08327,6.177057
0.0,-0.229090675285586,10.028952022101,5.83812226054976,-0.8918633,0.49877146,-0.7623598,239.16153,-68.69858,5.8300204
0.0,0.12472269776642,10.2353432139651,6.16900328807238,-0.9053023,0.5375614,-0.732122,238.96078,-68.35385,5.4955316
0.0,0.612833186083214,10.4565953615495,6.41673529268293,-0.96883225,0.42119157,-0.6230826,238.77832,-67.96285,5.1965413
0.0,1.70056139186309,10.6903612401107,6.11617898519164,-1.0705414,0.2669481,-0.4092797,238.58563,-67.5523,4.942513
0.0,2.71522585517672,10.9246196769231,5.65819270985447,-1.1099422,-0.05589417,-0.16920967,238.457,-67.077354,4.842877
0.0,3.24643896974012,11.1331338192308,4.47661574962578,-0.98349303,-0.44806966,0.07513642,238.3646,-66.622894,4.827274
0.0,3.49967277597221,11.3598670130271,3.4383694270578,-0.7156286,-0.75655663,0.27550024,238.43396,-66.283295,5.025238
0.0,2.89778395536042,11.6376616748046,2.85963016159413,-0.34605515,-0.87872964,0.37720928,238.53876,-66.00916,5.2779613
0.0,2.20013382497167,11.8570405705114,2.34548805091774,-0.0067195175,-0.77366084,0.3839288,238.79411,-65.96556,5.676301
0.0,1.10595955390891,11.8107072694312,2.13520697335146,0.23182335,-0.50426924,0.33108896,239.02856,-65.990814,6.0659456
0.0,-0.0157522876048041,11.7632078775587,1.91963365839565,0.410196,-0.2415972,0.23976462,239.26335,-66.174225,6.3716116
0.0,-0.541549575555785,11.8776228740565,1.92193670554234,0.5390886,-0.04550946,0.17806722,239.44647,-66.402885,6.637031
0.0,-0.551515547554545,12.1367383541516,2.11627331561369,0.5934556,0.024740042,0.16646078,239.59799,-66.653114,6.867195
0.0,-0.499228410141346,12.3183870880078,2.21097900136901,0.6133087,-0.004276057,0.1994475,239.67317,-66.968475,6.8765945
0.0,-0.405130681077429,12.4509793312294,2.24091916515246,0.6395759,-0.082161374,0.23854288,239.74368,-67.2946,6.881527
0.0,-0.270158000687126,12.5111710413048,2.16597941316348,0.70402217,-0.22540927,0.27397305,239.82965,-67.615875,6.8934627
0.0,-0.0828640544412276,12.4487398624783,1.92963226878981,0.7788532,-0.36774087,0.3210097,239.93143,-67.935905,6.925968
0.0,0.0906029145366656,12.3674418855292,1.75117468118893,0.86193085,-0.42730024,0.35002577,240.05806,-68.26605,6.9822903
0.0,0.207451184461586,12.2457245140389,1.74630600666461,0.90285885,-0.4260785,0.35002577,240.20508,-68.59558,7.049541
0.0,0.350524578277529,12.0883288525682,1.69212763209561,0.90316427,-0.4071417,0.32070425,240.39742,-68.95399,7.154025
0.0,0.555217131721558,11.8480378507435,1.52748364090868,0.9086621,-0.39095375,0.28252518,240.59128,-69.316185,7.25273
0.0,0.741135696457533,11.6109196510884,1.3748460707213,0.90133166,-0.3454443,0.22937989,240.78209,-69.65975,7.349835
0.0,0.831539041670223,11.3765404396073,1.28109445605349,0.89675015,-0.26419923,0.16462818,240.96344,-70.00175,7.4256434
0.0,0.924094409546166,11.1365819061033,1.185111114241,0.89766645,-0.16646078,0.10048734,241.15659,-70.34032,7.5198865
0.0,1.03074828486983,10.9356092337815,1.06465439317008,0.9053023,-0.05375614,0.019547688,241.3306,-70.679535,7.5808344
0.0,1.16836737518139,10.8132813545668,0.891356291074477,0.89980453,0.055588737,-0.050701816,241.4832,-71.01291,7.6172743
0.0,1.29669389432777,10.7133561554941,0.76902046868273,0.91232723,0.17898351,-0.11056661,241.61884,-71.346886,7.650552
0.0,1.41467911208513,10.6407500389556,0.710027850327208,0.9443977,0.28130344,-0.15515977,241.73474,-71.68246,7.6610155
0.0,1.54076702578947,10.5451631489474,0.694368916736842,0.98868537,0.3753767,-0.18020524,241.8482,-72.02687,7.6766143
0.0,1.67949392578947,10.4064358775188,0.765510896736842,1.0253373,0.47983465,-0.18906279,241.93297,-72.37168,7.675861
0.0,1.82945377315789,10.2564756286466,0.842413360947368,1.0720685,0.59712076,-0.20311269,242.00374,-72.72169,7.6798244
0.0,1.88992446208255,10.086976228943,0.887566477997242,1.1120802,0.72295904,-0.20097467,242.04315,-73.06812,7.6780567
0.0,1.92231732175155,9.89724729189243,0.924586857984435,1.1575897,0.8549059,-0.18997909,242.0495,-73.41794,7.666968
0.0,1.87229313024129,9.71218144539768,0.949348249039321,1.183246,0.9746355,-0.17715092,242.03308,-73.71928,7.6831937
0.0,1.77336016048257,9.53152122412869,0.966553989745308,1.1948525,1.067487,-0.16462818,241.98862,-74.01663,7.6955843
0.0,1.66114269218155,9.37230344568082,0.993315388989751,1.2260065,1.1227703,-0.14844026,241.91678,-74.29587,7.7156734
0.0,1.52562690178624,9.24146041503172,1.03537203210347,1.2253957,1.1685852,-0.13591751,241.82407,-74.55882,7.733012
0.0,1.3699181393047,9.15030377709611,1.07327218846626,1.2257011,1.181108,-0.13041973,241.70656,-74.821396,7.7372723
0.0,1.17713646453988,9.13547463190184,1.10293089177914,1.2342533,1.171945,-0.11911872,241.58463,-75.07357,7.7460256
0.0,0.989560278484362,9.14036488547671,1.11706941079089,1.2351695,1.1432343,-0.10751228,241.44078,-75.323975,7.7342978
0.0,0.794573665076066,9.17664124888973,1.10800027258811,1.2501358,1.1151345,-0.08277224,241.30138,-75.56705,7.7314496
0.0,0.551447272324502,9.24424461431303,1.11241898164436,1.271516,1.074512,-0.05589417,241.14532,-75.82355,7.704862
0.0,0.169637163351543,9.40088474883911,1.15484233011472,1.2907583,1.0317514,-0.041233405,241.0005,-76.072296,7.685457
0.0,-0.215769153060639,9.55900025136575,1.19766525721797,1.3081679,0.9807441,-0.009468411,240.8401,-76.34181,7.649551
0.0,-0.568950556731738,9.67482533816121,1.23427934827876,1.3206906,0.9315695,0.015882496,240.69409,-76.6043,7.620413
0.0,-0.864927951335013,9.7099414861461,1.25936216146096,1.3316863,0.8915578,0.040927973,240.56131,-76.85628,7.6042104
0.0,-1.13640181900672,9.71112736295743,1.28884222937827,1.3365731,0.86742866,0.06994407,240.38832,-77.15411,7.5146885
0.0,-1.38295454428678,9.66546948618372,1.32536857847274,1.3399329,0.86284715,0.08552113,240.22324,-77.444046,7.432081
0.0,-1.58840961083521,9.60411078781038,1.35811231128668,1.3295482,0.8524625,0.10598512,240.0436,-77.7462,7.3208785
0.0,-1.72278896914731,9.49448553833831,1.38640271611447,1.3267993,0.8445212,0.11301007,239.86716,-78.04288,7.2130737
0.0,-1.85541935533387,9.38628708170101,1.41432491610719,1.3154984,0.84696466,0.13103059,239.66934,-78.34086,7.0808563
0.0,-1.91799368787051,9.26894718553364,1.42957656038442,1.3179418,0.82711154,0.14202617,239.48285,-78.63427,6.952868
0.0,-1.92299668182094,9.13886871593323,1.43457950209408,1.3170254,0.7968737,0.16523905,239.29996,-78.91215,6.8363767
0.0,-1.90633903301806,9.00336452995127,1.43386400785325,1.2986995,0.76052725,0.18570304,239.10437,-79.1913,6.699841
0.0,-1.87372003940957,8.85424964497946,1.42920420723225,1.2660183,0.6658431,0.20586158,238.93564,-79.45645,6.5760303
0.0,-1.82594673461507,8.74997817573427,1.38371272236767,1.235475,0.5662721,0.22968534,238.77034,-79.70848,6.4621816
0.0,-1.75946851742616,8.6834998360468,1.29377157857318,1.2211196,0.48655418,0.24709499,238.62807,-79.948326,6.3572135
0.0,-1.68731357869542,8.61847758576819,1.20213865480323,1.205848,0.44226643,0.25411993,238.49579,-80.172775,6.26477
0.0,-1.56781979165499,8.60852009078167,1.13243395436119,1.1939361,0.42760566,0.2507602,238.37921,-80.38786,6.1777186
0.0,-1.42995791211185,8.61197273414023,1.05636739100167,1.1850786,0.41508293,0.26053402,238.28348,-80.60235,6.109967
0.0,-1.22890893807179,8.68032909056761,0.963884836911519,1.1679744,0.40378192,0.2510656,238.19391,-80.810814,6.0375223
0.0,-1.02973855285476,8.74804672954925,0.872266433923205,1.133155,0.39675698,0.24495697,238.11426,-81.00823,5.9847927
0.0,-0.886043520203134,8.81296188237147,0.81100796758523,1.0790935,0.3811799,0.23518312,238.04208,-81.19438,5.930134
0.0,-0.757757602117944,8.87710495960948,0.758184347303362,1.0503827,0.37415496,0.21868975,237.97108,-81.37539,5.872889
0.0,-0.616239417155321,8.95414826093132,0.7182605,1.0112875,0.35460728,0.19181168,237.92123,-81.53589,5.847261
0.0,-0.418559999127524,9.08086573480775,0.7182605,0.98807454,0.35216382,0.18020524,237.8696,-81.688225,5.821762
0.0,-0.241400638753541,9.18746749008499,0.735840591104816,0.9447031,0.34055737,0.16035213,237.83533,-81.821846,5.813975
0.0,-0.0611866575637394,9.27565748819641,0.804858726553352,0.8915578,0.32711834,0.1554652,237.80319,-81.942726,5.8078265
0.0,0.112439312521246,9.36062355949008,0.871353793371105,0.8240572,0.2724459,0.15302174,237.788,-82.035904,5.8240337
0.0,0.298424685344645,9.49623195174973,0.918383294718982,0.7733554,0.21777347,0.15088372,237.77777,-82.118546,5.839338
0.0,0.487777359363733,9.65115683907741,0.957114512057264,0.7293731,0.15210545,0.1600467,237.78674,-82.18393,5.858943
0.0,0.611744698813543,9.81271429232237,0.972594385302814,0.70096785,0.09468412,0.1826487,237.79788,-82.19835,5.9193306
0.0,0.671138241676681,9.99089473962804,0.963456921573677,0.65209866,0.0729984,0.20219639,237.81798,-82.19817,5.9808817
0.0,0.656370314640296,10.163500013258,0.891332014146925,0.61208695,0.09407325,0.21044308,237.83533,-82.16008,6.0786457
0.0,0.511975130254293,10.329026229298,0.708196652868942,0.5479461,0.14477506,0.20250183,237.85117,-82.109474,6.1739964
0.0,0.372131409521119,10.4893349129175,0.530833879810911,0.46792278,0.25289822,0.18112154,237.82959,-82.05031,6.272983
0.0,0.24363897875969,10.4864167391072,0.320066562745255,0.38453966,0.3933972,0.15790866,237.78604,-81.98412,6.363476
0.0,0.123194613250646,10.3745759803083,0.0877809973554308,0.31337386,0.4578435,0.1328632,237.73569,-81.9145,6.4430866
0.0,0.0424115712857143,10.2499202857143,-0.0861912585714286,0.28802297,0.5476407,0.11026118,237.63768,-81.91522,6.475392
0.0,0.0270106787592593,10.0959110589226,-0.167045943832772,0.23915374,0.61453044,0.08582657,237.53033,-81.905975,6.497857
0.0,0.0101862934313314,9.91843749873241,-0.259879812437276,0.22296582,0.6750061,0.06414085,237.41597,-81.952545,6.492299
0.0,0.0348118894357024,9.79179159174753,-0.312648950143369,0.22937989,0.66981375,0.062308256,237.30298,-81.99395,6.485513
0.0,0.064219609747443,9.64055190558615,-0.375665497741935,0.2434298,0.6582073,0.070249505,237.17078,-82.04987,6.474023
0.0,0.0740967046581402,9.50127428839151,-0.392154881580957,0.24923302,0.6215554,0.07971791,237.0491,-82.103294,6.4634314
0.0,0.0697272187226219,9.37018930881961,-0.374676936013856,0.2846632,0.5687156,0.09682214,236.93686,-82.15791,6.4581585
0.0,0.012435689724728,9.227899862178,-0.337317705219009,0.31520647,0.5006041,0.11026118,236.83846,-82.21435,6.462215
0.0,-0.161998816956198,9.03110219287641,-0.2523367924263,0.3576616,0.44929138,0.12858713,236.75171,-82.269966,6.4734383
0.0,-0.329074737738384,8.86569979417802,-0.173881858897182,0.4196644,0.419359,0.14782938,236.65912,-82.32668,6.4909744
0.0,-0.454118271871618,8.85230246818436,-0.129223451184923,0.44929138,0.39278635,0.1518,236.58203,-82.38047,6.5102506
0.0,-0.577627484806475,8.84198077153618,-0.0825252286165558,0.4474588,0.36010507,0.14355333,236.48322,-82.44904,6.5052667
0.0,-0.630928836140716,8.88766737150413,-0.0178021620924754,0.462425,0.3491095,0.12950343,236.38747,-82.521255,6.499953
0.0,-0.696585872626012,8.94394449555253,0.0619242357161631,0.47616947,0.3585779,0.119729586,236.27466,-82.60238,6.475718
0.0,-0.711217020094953,9.01511362937352,0.129814214614924,0.46914452,0.34605515,0.10354166,236.17297,-82.68457,6.4466424
0.0,-0.716155165703375,9.13362902084839,0.233515347674683,0.46639562,0.3136793,0.09407325,236.07564,-82.76669,6.417335
0.0,-0.683104516606684,9.2632583496144,0.342180048457584,0.45753807,0.27183503,0.07727446,235.96495,-82.855644,6.369666
0.0,-0.621495379042416,9.40187958729649,0.455130155435947,0.44073927,0.25809056,0.0729984,235.85657,-82.93962,6.323682
0.0,-0.594911372685216,9.49610582668455,0.527745299513912,0.42271876,0.23151793,0.07574729,235.73856,-83.01596,6.275784
0.0,-0.582684321535367,9.57354362437144,0.584804826151525,0.4129449,0.21624629,0.084910266,235.6224,-83.08847,6.22927
0.0,-0.567028582266119,9.66638007668405,0.616807568678282,0.3839288,0.20738874,0.102319926,235.49092,-83.13849,6.1939616
0.0,-0.546389201953168,9.77989688391965,0.601328038831428,0.35033122,0.21074851,0.118202426,235.3617,-83.18346,6.1612234
0.0,-0.503267065447098,9.85276737322966,0.571159733015829,0.3323107,0.21502456,0.13927728,235.21817,-83.21523,6.136259
0.0,-0.440079019162733,9.88602421410719,0.527925798203277,0.32742378,0.2321288,0.15974127,235.07155,-83.24008,6.1152916
0.0,-0.376827810097195,9.91931429852819,0.484648646742571,0.31520647,0.24923302,0.17104226,234.91873,-83.26114,6.0985665
0.0,-0.277687383904089,9.96487668799124,0.453932629903492,0.3191771,0.24831672,0.18753563,234.76797,-83.27685,6.0886617
0.0,-0.154749611644612,10.0189688563327,0.429345083667297,0.33322698,0.24251351,0.20280726,234.61575,-83.28978,6.0808225
0.0,-0.0554451636090716,10.0860567291565,0.43624863168543,0.3539964,0.24098633,0.22418754,234.46596,-83.29027,6.0951705
0.0,0.0385884838374939,10.1644180474792,0.459757047638277,0.38026363,0.26083946,0.25228736,234.31384,-83.28753,6.11449
0.0,0.107182324054356,10.2435077820374,0.498962673713103,0.38973203,0.27855456,0.2657264,234.16263,-83.27059,6.1537757
0.0,0.0638488255079194,10.3301751718863,0.611629760160187,0.38423425,0.28527406,0.28619036,234.01172,-83.24613,6.2011046
0.0,0.0100203299531161,10.4245131959691,0.743820547598628,0.3839288,0.30543262,0.30298916,233.84601,-83.20664,6.265221
0.0,-0.0862186391164475,10.4766426422241,0.912238748913665,0.37384954,0.3145956,0.31795537,233.68542,-83.16153,6.33209
0.0,-0.21513755541318,10.544991125523,1.14118271401674,0.35979962,0.32589662,0.34330627,233.49121,-83.114174,6.392185
0.0,-0.296079599869247,10.5618540404463,1.34353783396095,0.34116822,0.32986724,0.36346483,233.30112,-83.06453,6.4522524
0.0,-0.39641567873954,10.582757376569,1.59437804205021,0.32834008,0.32559118,0.39461896,233.0687,-83.015976,6.496856
0.0,-0.495583241828165,10.5890512169466,1.83505354272179,0.2996294,0.3115413,0.41813725,232.84335,-82.96312,6.542167
0.0,-0.593360913666021,10.5839051885767,2.06663228867356,0.26542094,0.29932398,0.4334089,232.62375,-82.90504,6.5909915
0.0,-0.680639574584858,10.5597591049894,2.18085348643807,0.25961772,0.26083946,0.43982297,232.35828,-82.841774,6.6245375
0.0,-0.763875335808129,10.5273894754383,2.24559231097091,0.24678956,0.2302962,0.45723262,232.10005,-82.77068,6.6618776
0.0,-0.855311447761093,10.5210899715083,2.18624322603715,0.23365596,0.21197024,0.47616947,231.80083,-82.69643,6.686296
0.0,-0.952218881352392,10.5303194376745,2.05241871320628,0.23304509,0.20708331,0.49541172,231.5137,-82.62112,6.711824
0.0,-0.941248902517163,10.5892268732265,1.88963764617849,0.21471913,0.20677789,0.5174029,231.20586,-82.54103,6.7327075
0.0,-0.839795261510297,10.6906802839359,1.69996339570709,0.18906279,0.16462818,0.52839845,230.91882,-82.46115,6.752547
0.0,-0.824573726592798,10.8389820886427,1.41003224484765,0.1704314,0.09101892,0.5335908,230.65999,-82.39579,6.764553
0.0,-0.96244829062129,11.0766966830233,0.929848436549268,0.16310102,0.008552114,0.5488624,230.42087,-82.325714,6.780474
0.0,-1.12254154085238,11.3203617201318,0.416885027200319,0.13775012,-0.07513642,0.535118,230.23338,-82.26278,6.807932
0.0,-1.32838118760355,11.5788582950394,-0.167125269587783,0.14874569,-0.16340645,0.5030475,230.07501,-82.20729,6.833477
0.0,-1.43961604805457,11.8321720674416,-0.623313131799404,0.16310102,-0.25595254,0.4373795,229.99445,-82.211655,6.8354173
0.0,-1.36097385794985,12.0819770577385,-0.831483779930829,0.21044308,-0.32467487,0.34116822,229.93478,-82.23837,6.8196697
0.0,-1.18182843464504,12.3339974700398,-0.985251318549092,0.26083946,-0.39003745,0.22968534,229.96373,-82.338394,6.7718344
0.0,-0.698101534773235,12.5991165218996,-0.980600102000583,0.33078352,-0.4269948,0.1001819,230.005,-82.47366,6.692377
0.0,-0.143501472618224,12.8709447226591,-0.975881339614134,0.37110063,-0.44990227,-0.008246681,230.08615,-82.63595,6.604681
0.0,0.715582411418685,13.1723779644542,-0.970857460994023,0.3921755,-0.45142943,-0.08368854,230.1705,-82.82345,6.4913054
0.0,1.5878884470726,13.4241040234192,-0.959317945995316,0.3930918,-0.3933972,-0.12950343,230.26292,-82.96979,6.4271445
0.0,2.50088482861046,13.551170637783,-0.931080944605777,0.3747658,-0.3118467,-0.112704635,230.34575,-83.11143,6.3609366
0.0,3.36505018225178,13.6334135420458,-0.886107922185781,0.35124752,-0.2134974,-0.054061573,230.43321,-83.144806,6.412042
0.0,4.11062204126587,13.5760617070293,-0.785742480393961,0.2687807,-0.17684549,-0.025350908,230.51312,-83.16603,6.457866
0.0,4.74028359445156,13.4781044931507,-0.689975564965014,0.22357668,-0.092240654,0.03940081,230.58124,-83.04104,6.6561813
0.0,4.98827449639302,13.2444205479452,-0.608901631575835,0.118507855,-0.0021380284,0.0852157,230.63812,-82.89921,6.849162
0.0,5.13189475932902,13.0068589770453,-0.527564258304885,-0.01985312,0.11728613,0.122478485,230.70282,-82.65748,7.1344957
0.0,4.89161496160487,12.7336000198156,-0.438048259668432,-0.172264,0.24617869,0.15149458,230.73827,-82.40221,7.4187627
0.0,4.54313939552003,12.4461900260509,-0.361440824290507,-0.3295618,0.40011674,0.17592919,230.74588,-82.108696,7.728383
0.0,3.68037240353266,12.093456446418,-0.347140820493389,-0.47219884,0.5656612,0.19364429,230.71231,-81.80952,8.033128
0.0,2.89253471568212,11.7824779634404,-0.336592421108332,-0.58032197,0.6963864,0.20005837,230.61517,-81.52235,8.312616
0.0,2.45452983913796,11.6764349517029,-0.345813578937849,-0.69058317,0.8054258,0.17959438,230.47957,-81.23912,8.578756
0.0,2.00833719988204,11.5565723385432,-0.356817726953701,-0.79198676,0.8793405,0.14752395,230.25952,-81.03642,8.748015
0.0,1.62937885278679,11.3556785019168,-0.379646538218815,-0.86009824,0.91538155,0.106901415,230.02563,-80.84384,8.899906
0.0,1.22702271041201,11.1342144357851,-0.398186828704978,-0.9129381,0.9101892,0.059864793,229.76077,-80.702805,8.985811
0.0,0.920948345946912,10.8811929668424,-0.353295927598534,-0.9437868,0.88361657,0.007941248,229.49774,-80.5737,9.052306
0.0,0.602420452390741,10.617876580749,-0.306578509123246,-0.9651671,0.81000733,-0.044898596,229.24681,-80.498886,9.051653
0.0,0.28002564979811,10.3260675085032,-0.174480758117156,-0.9767735,0.7174612,-0.093767814,229.013,-80.433464,9.034948
0.0,-0.0368090381382397,10.0328772220786,-0.0231567291708603,-0.98807454,0.63804877,-0.14477506,228.80038,-80.378586,9.001117
0.0,-0.29287622851043,9.7819247924787,0.25711815484125,-0.9963212,0.5549711,-0.20280726,228.59563,-80.36612,8.908868
0.0,-0.526035984647929,9.54876521163451,0.564888992917442,-1.0326678,0.4746423,-0.2593123,228.41553,-80.3567,8.803349
0.0,-0.664378030293977,9.372069909413,0.854331292597913,-1.067487,0.3930918,-0.32162055,228.23546,-80.37696,8.640136
0.0,-0.769628431021737,9.21648206300871,1.13347374658623,-1.1230757,0.34513888,-0.37995818,228.07074,-80.39307,8.463606
0.0,-0.78159229309674,9.0878532402734,1.35441579014196,-1.2024882,0.31031954,-0.43218717,227.88263,-80.40454,8.238615
0.0,-0.748467884961444,8.97605827742727,1.5407405696898,-1.2370021,0.23701571,-0.45631635,227.72041,-80.40465,8.008685
0.0,-0.666667439199498,8.91598778451249,1.72369213150799,-1.3536774,0.17287487,-0.5030475,227.52869,-80.36487,7.7416806
0.0,-0.506793122384784,8.94096813021214,1.8985546557425,-1.4666874,0.12034045,-0.5589417,227.35551,-80.3028,7.468997
0.0,-0.303734963439417,9.03131768577454,2.00694873021472,-1.5818355,0.084910266,-0.6068946,227.18153,-80.169495,7.197808
0.0,-0.0491582452684049,9.19794969593558,2.03934938006135,-1.7012597,0.058948494,-0.6536258,227.02074,-79.997856,6.914788
0.0,0.24273754709027,9.39639897580395,2.03038994803019,-1.8118263,0.04642576,-0.679893,226.85814,-79.75051,6.6517215
0.0,0.599088636927929,9.64881477189536,1.9561501904043,-1.924531,0.014049901,-0.6792821,226.70784,-79.45746,6.38707
0.0,0.977528994536365,9.89839383161966,1.83925553846807,-1.9932534,-0.028710667,-0.6597345,226.58218,-79.105644,6.168302
0.0,1.34868015116593,10.1237350877276,1.6846091866805,-2.0482311,-0.076052725,-0.61483586,226.46414,-78.71493,5.9602456
0.0,1.69441254338025,10.300061954727,1.50018026664447,-2.0641136,-0.13591751,-0.54702985,226.39554,-78.295715,5.8250527
0.0,1.98087514455963,10.3728148708389,1.25918797689747,-2.0347922,-0.21471913,-0.46486846,226.34091,-77.86733,5.7106223
0.0,2.24683118493637,10.4070601370749,1.0112612814855,-1.9752327,-0.30482176,-0.39003745,226.35278,-77.44115,5.6893883
0.0,2.42658655424578,10.3171821656583,0.761600931049447,-1.8704693,-0.37018433,-0.30909783,226.37286,-77.033394,5.694555
0.0,2.55840931622724,10.2040617233795,0.57070655572906,-1.7528778,-0.43249258,-0.23579398,226.46582,-76.64996,5.789406
0.0,2.59315231726147,10.0372954490167,0.497746347880554,-1.6334536,-0.4804455,-0.17379116,226.56625,-76.29879,5.9029803
0.0,2.63620387758296,9.76990081052036,0.405831633634992,-1.5180001,-0.5140431,-0.08979719,226.71423,-75.98287,6.085367
0.0,2.56951833903658,9.51085319202489,0.531508260739065,-1.4095715,-0.5290093,-0.06047566,226.8673,-75.706566,6.26615
0.0,2.4544793300905,9.06397097511312,0.74831260760181,-1.385137,-0.56230146,-0.012217305,227.04596,-75.42766,6.4915776
0.0,2.3057502411282,8.81747389104801,0.929794027403075,-1.3322971,-0.57604593,0.02321288,227.22017,-75.19097,6.715183
0.0,2.11299809570795,8.79057817536081,1.07772008922743,-1.320996,-0.5910121,0.030543262,227.40076,-74.9562,6.9403334
0.0,1.91148974441931,8.76933760330416,1.19001694979841,-1.3264939,-0.6178902,0.027183503,227.57318,-74.692245,7.1404824
0.0,1.68663392772151,8.75976932913757,1.22829024628774,-1.3414601,-0.63316184,0.011301007,227.74437,-74.438805,7.3347306
0.0,1.47385444736997,8.75622398574787,1.2545617,-1.3448198,-0.63621616,-0.01038471,227.88725,-74.17795,7.4931684
0.0,1.26921109440934,8.76680901788863,1.2545617,-1.3726143,-0.6444628,-0.045814894,228.03531,-73.92107,7.640543
0.0,1.05946695996914,8.77765788433,1.2545617,-1.3875804,-0.61850107,-0.0870483,228.17111,-73.66504,7.7416754
